SQLDATE,date,Actor1Name,Actor1CountryCode,Actor2Name,Actor2CountryCode,EventCode,EventLabel,QuadClass,GoldsteinScale,NumMentions,NumArticles,AvgTone,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_Lat,ActionGeo_Long,SourceDomain,GKG_Themes,GKG_NumThemes,GKG_Persons,GKG_NumPersons,GKG_Organizations,GKG_NumOrgs,GKG_V2Tone_Positive,GKG_V2Tone_Negative,GKG_V2Tone_Polarity,GKG_V2Tone_ActivityDensity,GKG_V2Tone_SelfGroupDensity,GKG_V2Tone_WordCount,GCAM_Anger,GCAM_Fear,GCAM_Joy,GCAM_Sadness,GCAM_Trust,GCAM_Surprise,GCAM_DominantEmotion,GKG_DocumentIdentifier,GKG_HasImage,GKG_Language,GKG_IsTranslated,QuadLabel,IsConflict,IsNegative,MediaWeight,ZoneBenin,DepartementBenin,PopulationVille,IsNorthBenin,SourceType,GoldsteinNorm,ToneNorm,month,GKG_ThemeConflict,GKG_ThemeEconomy,GKG_ThemeGovern,GKG_ThemeHumanDev,GKG_ThemeEnviro,GKG_ToneGap,GKG_EmotionIntensity,ToneCategory,GoldsteinBin
20250824,2025-08-24,Syndicat enseignants (COSI),BN,Patronat beninois (CNP),BN,010,Declaration publique,1,-1.07,17,3,1.57,Bohicon,BN,7.1824,2.066,fraternite.bj,COMMERCE_NIGERIA;FOOD_SECURITY;PIRACY_GOLFE_GUINEE,3,,0,Assemblee Nationale du Benin;Forces Armees Beninoises (FAB);SBEE (Electricite),3,1.51,2.44,3.95,0.49,0.34,1853,0.013,0.191,15.0,1.338,1.913,1.971,Joy,https://fraternite.bj/article/evt-98740,1,fra,0,Cooperation verbale,0,0,51,Centre,Zou,172000,0,Presse en ligne,0.4465,0.5392,2025-08,1,1,0,0,1,-0.93,20.426,Neutre,Leg. negatif
20251110,2025-11-10,Autorites traditionnelles,BN,Armee beninoise (FAB),BN,042,Visite officielle,1,2.14,7,5,5.56,Ouidah,BN,6.36,2.0852,leconomistebenin.com,PECHE;TERRORISM;ENERGIE_ELECTRIFICATION,3,,0,Cour Constitutionnelle du Benin;Parti du Renouveau Democratique;Ministere de l Education,3,3.08,1.03,4.11,0.81,0.86,1631,0.75,0.282,2.8,0.07,3.081,0.434,Trust,https://leconomistebenin.com/evt-20692,1,fra,0,Cooperation verbale,0,0,35,Sud,Atlantique,164000,0,Presse economique,0.607,0.639,2025-11,1,0,0,1,1,2.05,7.417,Tres positif,Neutre
20250415,2025-04-15,Police Republicaine,BN,Parti Union Progressiste,BN,012,Decl. de soutien,1,0.52,3,1,5.63,Porto-Novo,BN,6.4969,2.6289,24haubenin.info,POLITICS;TRADE,2,Abdoulaye Bio Tchane,1,ORTB (Radio-Television);Union Progressiste (UP),2,4.44,1.55,5.99,6.43,0.5,2895,0.664,0.346,1.903,0.263,1.091,1.178,Joy,https://24haubenin.info/?evt-74702,1,fra,0,Cooperation verbale,0,0,3,Sud,Oueme,264000,0,Presse en ligne,0.526,0.6407,2025-04,0,1,1,0,0,2.89,5.445,Tres positif,Neutre
20250726,2025-07-26,Gouvernement du Benin,BN,Autorites traditionnelles,BN,010,Declaration publique,1,0.15,11,3,-1.48,Bohicon,BN,7.1824,2.066,matinlibre.com,RELIGION_VODOUN;GENDER,2,,0,ABeGIEF (Gestion Immob.),1,2.51,0.52,3.03,1.92,0.84,2445,0.203,0.62,5.187,0.257,2.476,1.49,Joy,https://matinlibre.com/2025/evt-19286,0,fra,0,Cooperation verbale,0,1,33,Centre,Zou,172000,0,Presse en ligne,0.5075,0.463,2025-07,0,0,0,1,0,1.99,10.233,Neutre,Neutre
20250827,2025-08-27,Police Republicaine,BN,Gouvernement du Benin,BN,100,Demande,1,-0.09,2,2,6.62,Djougou,BN,9.7082,1.6599,matinlibre.com,AGRICULTURE;COMMERCE_NIGERIA;ZONE_FRANCHE;FRONTIERE_NORD;INFRASTRUCTURE,5,Boni Yayi;Mathys Adidjatou,2,,0,3.34,2.07,5.41,3.31,0.94,1520,0.555,0.196,5.532,0.121,1.162,0.09,Joy,https://matinlibre.com/2025/evt-15765,0,fra,0,Cooperation verbale,0,0,4,Nord,Donga,267000,1,Presse en ligne,0.4955,0.6655,2025-08,1,1,0,0,1,1.27,7.656,Tres positif,Leg. negatif
20251115,2025-11-15,Societe civile,BN,Presidence de la Republique,BN,050,Appel cooperation,1,1.57,14,3,3.46,Abomey-Calavi,BN,6.4484,2.3552,ortb.bj,HUMAN_RIGHTS;PATRIMOINE_UNESCO;EAU_ASSAINISSEMENT,3,Candide Azannaï;Patrice Talon,2,Ministere de l Education,1,2.28,0.77,3.05,4.24,0.29,276,1.704,0.014,2.082,0.213,4.813,0.437,Trust,https://ortb.bj/actualite/evt-30353,1,fra,0,Cooperation verbale,0,0,42,Sud,Atlantique,757000,0,Media public,0.5785,0.5865,2025-11,0,0,0,1,0,1.51,9.263,Positif,Neutre
20251113,2025-11-13,Assemblee Nationale,BN,Paysans / Producteurs coton,BN,036,Critique politique,1,-1.8,6,1,4.3,Ketou,BN,7.36,2.6,leconomistebenin.com,INFRASTRUCTURE;COTON_FILIERE;ENERGIE_ELECTRIFICATION;RELIGION_VODOUN,4,,0,Union Progressiste (UP);CNSS (Securite sociale);HAAC (Haute Autorite),3,11.62,1.62,13.24,1.1,0.97,1163,0.35,0.068,2.035,0.219,3.021,1.025,Trust,https://leconomistebenin.com/evt-67939,1,fra,0,Cooperation verbale,0,0,6,Sud,Plateau,136000,0,Presse economique,0.41,0.6075,2025-11,0,1,0,1,0,10.0,6.718,Positif,Leg. negatif
20250221,2025-02-21,Parti Bloc Republicain,BN,Armee beninoise (FAB),BN,140,Refus cooperation,3,-0.27,14,2,-5.0,Aplahoue,BN,6.93,1.68,fraternite.bj,TAX_POLITICAL_PARTY;PALUDISME;YOUTH;FINANCE;DEMOCRACY,5,Joel Aivo;Mathys Adidjatou;Abdoulaye Bio Tchane,3,CENA (Commission electorale),1,0.5,3.38,3.88,2.4,0.86,1759,6.071,0.455,0.302,2.439,1.012,1.295,Anger,https://fraternite.bj/article/evt-39462,1,fra,0,Conflit verbal,1,1,28,Sud,Couffo,171000,0,Presse en ligne,0.4865,0.375,2025-02,0,1,1,1,0,-2.88,11.574,Negatif,Leg. negatif
20250418,2025-04-18,Police Republicaine,BN,Armee beninoise (FAB),BN,011,Decl. optimiste,1,2.19,3,3,-0.14,Abomey-Calavi,BN,6.4484,2.3552,fraternite.bj,RELIGION_VODOUN,1,,0,,0,3.58,5.19,8.77,3.18,1.32,1224,0.542,0.535,3.692,0.237,9.371,0.148,Trust,https://fraternite.bj/article/evt-18224,0,fra,0,Cooperation verbale,0,1,9,Sud,Atlantique,757000,0,Presse en ligne,0.6095,0.4965,2025-04,0,0,0,0,0,-1.61,14.525,Neutre,Neutre
20251223,2025-12-23,Parti Bloc Republicain,BN,Police Republicaine,BN,170,Coercition,4,-4.04,2,6,-2.9,Aplahoue,BN,6.93,1.68,beninrevele.bj,COTON_FILIERE;CRIME;PORT_COTONOU;ECONOMY,4,,0,,0,5.62,4.72,10.34,3.79,0.96,2428,2.525,2.71,0.41,1.042,0.748,0.569,Fear,https://beninrevele.bj/actualite/evt-83263,1,fra,0,Conflit materiel,1,1,12,Sud,Couffo,171000,0,Site gouv.,0.298,0.4275,2025-12,1,1,0,0,0,0.9,8.004,Negatif,Destabilisant
20250202,2025-02-02,Parti Bloc Republicain,BN,Presidence de la Republique,BN,036,Critique politique,1,-1.04,2,3,-1.32,Cotonou,BN,6.3654,2.4183,lanouvelletribune.bj,MIGRATION;CLIMATE;COTON_FILIERE,3,,0,,0,4.71,2.67,7.38,1.61,0.22,1172,0.105,0.062,0.063,0.415,3.777,3.472,Trust,https://lanouvelletribune.bj/benin/evt-41702,1,fra,0,Cooperation verbale,0,1,6,Sud,Littoral,679000,0,Presse en ligne,0.448,0.467,2025-02,0,1,0,0,1,2.04,7.894,Neutre,Leg. negatif
20250122,2025-01-22,Gouvernement du Benin,BN,Gouvernement du Benin,BN,130,Protestation,3,-0.97,7,5,-3.67,Aplahoue,BN,6.93,1.68,beninwebtv.com,INFRASTRUCTURE,1,,0,Forces Armees Beninoises (FAB);Bloc Republicain (BR),2,0.72,4.92,5.64,2.89,0.56,2711,1.905,1.2,0.05,0.031,0.738,1.58,Anger,https://beninwebtv.com/2025/01/22/evt-95615,0,fra,0,Conflit verbal,1,1,35,Sud,Couffo,171000,0,Web TV,0.4515,0.4082,2025-01,0,1,0,0,0,-4.2,5.504,Negatif,Leg. negatif
20251103,2025-11-03,Autorites traditionnelles,BN,Presidence de la Republique,BN,061,Aide economique,2,5.14,8,3,2.94,Porto-Novo,BN,6.4969,2.6289,fraternite.bj,HEALTH;TOURISME_BENIN;ELECTION,3,Candide Azannaï,1,Ministere de la Sante;Universite de Parakou;Universite Abomey-Calavi (UAC),3,1.67,0.04,1.71,2.44,3.8,626,0.293,0.511,1.45,0.149,0.427,0.573,Joy,https://fraternite.bj/article/evt-95161,1,fra,0,Cooperation materielle,0,0,24,Sud,Oueme,264000,0,Presse en ligne,0.757,0.5735,2025-11,0,1,1,1,0,1.63,3.403,Positif,Stabilisant
20250111,2025-01-11,Syndicat UNSTB,BN,Parti Union Progressiste,BN,120,Menace,3,-8.09,4,3,-6.66,Cotonou,BN,6.3654,2.4183,lanouvelletribune.bj,HEALTH,1,Mathys Adidjatou,1,Benin Telecoms / Libercom;ABeGIEF (Gestion Immob.),2,1.87,9.8,11.67,0.51,3.07,1849,3.083,0.354,0.162,2.928,1.87,1.283,Anger,https://lanouvelletribune.bj/benin/evt-80683,0,fra,0,Conflit verbal,1,1,12,Sud,Littoral,679000,0,Presse en ligne,0.0955,0.3335,2025-01,0,0,0,1,0,-7.93,9.68,Tres negatif,Tres destabilisant
20250507,2025-05-07,Gouvernement du Benin,BN,Etudiants / UAC,BN,180,Attaque,4,-3.1,7,2,-1.83,Djougou,BN,9.7082,1.6599,24haubenin.info,HUMAN_RIGHTS;TERRORISM,2,Joel Aivo,1,Presidence du Benin;Universite de Parakou,2,1.08,3.94,5.02,3.47,0.55,2609,0.682,0.574,0.179,0.603,0.226,1.049,Surprise,https://24haubenin.info/?evt-24096,1,fra,0,Conflit materiel,1,1,14,Nord,Donga,267000,1,Presse en ligne,0.345,0.4542,2025-05,1,0,0,0,0,-2.86,3.313,Neutre,Destabilisant
20250219,2025-02-19,Patronat beninois (CNP),BN,Autorites traditionnelles,BN,036,Critique politique,1,0.35,3,5,1.73,Natitingou,BN,10.308,1.3784,lanouvelletribune.bj,FRONTIERE_NORD;POLITICS;ENERGIE_ELECTRIFICATION;ECONOMY,4,Sebastien Ajavon,1,,0,1.86,1.76,3.62,0.35,1.02,1410,0.452,0.128,2.794,0.9,3.88,0.374,Trust,https://lanouvelletribune.bj/benin/evt-62589,1,fra,0,Cooperation verbale,0,0,15,Nord,Atacora,104000,1,Presse en ligne,0.5175,0.5432,2025-02,1,1,1,1,0,0.1,8.528,Neutre,Neutre
20250717,2025-07-17,Syndicat UNSTB,BN,Assemblee Nationale,BN,172,Arrestation,4,-4.05,8,2,-6.5,Tchaourou,BN,8.89,2.59,lavoixdubenin.com,COTON_FILIERE;CLIMATE;PROTEST;DEMOCRACY;EDUCATION,5,Oswald Homeky;Yvon Detegnon,2,Cour Supreme du Benin;Union Progressiste (UP);ORTB (Radio-Television),3,4.56,1.49,6.05,6.3,5.14,794,3.081,3.167,0.142,0.179,1.1,0.291,Fear,https://lavoixdubenin.com/evt-37040,1,fra,0,Conflit materiel,1,1,16,Nord,Borgou,220000,1,Presse en ligne,0.2975,0.3375,2025-07,1,1,1,1,1,3.07,7.96,Tres negatif,Destabilisant
20250117,2025-01-17,Gouvernement du Benin,BN,Medias beninois,BN,042,Visite officielle,1,-4.27,16,1,1.08,Abomey-Calavi,BN,6.4484,2.3552,ortb.bj,PROTEST;TOURISME_BENIN;COMMERCE_NIGERIA;TAX_POLITICAL_PARTY,4,Nicephore Soglo;Yvon Detegnon;Aurélien Agbenonci,3,Universite Abomey-Calavi (UAC),1,0.08,5.41,5.49,0.3,0.25,1207,0.002,0.493,3.986,1.724,1.215,1.401,Joy,https://ortb.bj/actualite/evt-54257,0,fra,0,Cooperation verbale,0,0,16,Sud,Atlantique,757000,0,Media public,0.2865,0.527,2025-01,1,1,1,0,0,-5.33,8.821,Neutre,Destabilisant
20250213,2025-02-13,Parti Union Progressiste,BN,Presidence de la Republique,BN,042,Visite officielle,1,5.06,12,5,4.03,Abomey-Calavi,BN,6.4484,2.3552,leconomistebenin.com,PATRIMOINE_UNESCO;CRIME;COMMERCE_NIGERIA;GOVERNMENT,4,,0,Parti du Renouveau Democratique,1,3.01,2.63,5.64,10.67,0.55,1363,0.18,0.163,0.559,0.751,1.113,0.085,Trust,https://leconomistebenin.com/evt-99950,1,fra,0,Cooperation verbale,0,0,60,Sud,Atlantique,757000,0,Presse economique,0.753,0.6008,2025-02,1,1,1,0,0,0.38,2.851,Positif,Stabilisant
20250704,2025-07-04,Police Republicaine,BN,Medias beninois,BN,040,Consultation diplomatique,1,3.11,3,2,3.83,Kandi,BN,11.134,2.9394,beninwebtv.com,EDUCATION;PIRACY_GOLFE_GUINEE,2,,0,HAAC (Haute Autorite),1,9.24,2.66,11.9,1.58,0.94,841,0.09,0.301,1.04,0.824,0.908,0.474,Joy,https://beninwebtv.com/2025/07/04/evt-47524,0,fra,0,Cooperation verbale,0,0,6,Nord,Alibori,179000,1,Web TV,0.6555,0.5958,2025-07,1,0,0,1,0,6.58,3.637,Positif,Stabilisant
20250208,2025-02-08,Parti Forces Cauris,BN,Police Republicaine,BN,060,Cooperation materielle,2,3.48,9,5,2.42,Natitingou,BN,10.308,1.3784,ortb.bj,ELECTION;FOOD_SECURITY;COTON_FILIERE;ECONOMY;PATRIMOINE_UNESCO,5,,0,,0,1.96,3.05,5.01,0.15,0.02,2330,1.166,1.158,2.354,0.359,2.143,0.23,Joy,https://ortb.bj/actualite/evt-97872,1,fra,0,Cooperation materielle,0,0,45,Nord,Atacora,104000,1,Media public,0.674,0.5605,2025-02,1,1,1,0,1,-1.09,7.41,Positif,Stabilisant
20250517,2025-05-17,Patronat beninois (CNP),BN,Etudiants / UAC,BN,012,Decl. de soutien,1,3.06,20,7,-0.55,Abomey-Calavi,BN,6.4484,2.3552,lepointeau.bj,COTON_FILIERE;GENDER;PIRACY_GOLFE_GUINEE;POLITICS;YOUTH,5,,0,Police Republicaine du Benin,1,8.55,3.09,11.64,0.02,0.48,1995,0.198,0.2,0.279,0.407,2.82,1.647,Trust,https://lepointeau.bj/evt-45859,0,fra,0,Cooperation verbale,0,1,140,Sud,Atlantique,757000,0,Presse en ligne,0.653,0.4862,2025-05,1,1,1,1,0,5.46,5.551,Neutre,Stabilisant
20251006,2025-10-06,Parti Bloc Republicain,BN,Gouvernement du Benin,BN,060,Cooperation materielle,2,1.6,13,1,0.59,Savalou,BN,7.9303,1.9754,agencebeninpresse.bj,REFORME_CONSTITUTIONNELLE,1,Moele-Benin,1,CENA (Commission electorale),1,1.56,0.64,2.2,6.04,0.81,1076,0.457,0.364,0.616,0.259,1.258,1.083,Trust,https://agencebeninpresse.bj/evt-37071,0,fra,0,Cooperation materielle,0,0,13,Centre,Collines,144000,0,Agence officielle,0.58,0.5148,2025-10,0,0,1,0,0,0.92,4.037,Neutre,Neutre
20250613,2025-06-13,Presidence de la Republique,BN,Cour Constitutionnelle,BN,060,Cooperation materielle,2,1.03,3,6,-1.59,Nikki,BN,9.94,3.21,lanouvelletribune.bj,ENERGIE_ELECTRIFICATION;TOURISME_BENIN;CORRUPTION,3,Abdoulaye Bio Tchane;Patrice Talon,2,HAAC (Haute Autorite);CENA (Commission electorale),2,0.48,1.09,1.57,4.26,0.27,1395,0.521,0.898,1.832,1.284,2.094,0.846,Trust,https://lanouvelletribune.bj/benin/evt-75129,0,fra,0,Cooperation materielle,0,1,18,Nord,Borgou,152000,1,Presse en ligne,0.5515,0.4602,2025-06,0,1,0,1,0,-0.61,7.475,Neutre,Neutre
20250131,2025-01-31,Mairie / Elus locaux,BN,Parti Forces Cauris,BN,100,Demande,1,1.93,10,3,0.9,Dogbo,BN,6.8,1.78,24haubenin.info,PATRIMOINE_UNESCO;HEALTH;POLITICS;PORT_COTONOU;AGRICULTURE,5,,0,AIC (Coton),1,1.93,1.42,3.35,15.48,0.14,435,0.419,0.125,1.684,0.261,2.175,0.392,Trust,https://24haubenin.info/?evt-84591,0,fra,0,Cooperation verbale,0,0,30,Sud,Couffo,103000,0,Presse en ligne,0.5965,0.5225,2025-01,0,1,1,1,1,0.51,5.056,Neutre,Neutre
20251206,2025-12-06,Assemblee Nationale,BN,Societe civile,BN,120,Menace,3,-0.8,6,7,-1.9,Pobe,BN,6.98,2.66,lepointeau.bj,TOURISME_BENIN,1,,0,CENA (Commission electorale);ORTB (Radio-Television),2,2.06,3.5,5.56,0.58,0.02,2371,1.405,3.291,0.051,0.046,0.04,0.343,Fear,https://lepointeau.bj/evt-58303,1,fra,0,Conflit verbal,1,1,42,Sud,Plateau,123000,0,Presse en ligne,0.46,0.4525,2025-12,0,1,0,0,0,-1.44,5.176,Neutre,Leg. negatif
20250123,2025-01-23,Syndicat enseignants (COSI),BN,Presidence de la Republique,BN,050,Appel cooperation,1,2.05,8,3,0.95,Abomey-Calavi,BN,6.4484,2.3552,beninrevele.bj,MIGRATION;CORRUPTION;FOOD_SECURITY;UNIVERSITE_ABOMEY_CALAVI;EDUCATION,5,Boni Yayi;Moele-Benin;Joseph Djogbenou,3,ABeGIEF (Gestion Immob.);Ministere de la Sante;INSAE (Statistiques),3,0.96,0.94,1.9,1.05,0.06,2051,0.004,0.051,9.751,0.711,4.525,1.01,Joy,https://beninrevele.bj/actualite/evt-57325,0,fra,0,Cooperation verbale,0,0,24,Sud,Atlantique,757000,0,Site gouv.,0.6025,0.5237,2025-01,1,0,0,1,1,0.02,16.052,Neutre,Neutre
20250718,2025-07-18,Presidence de la Republique,BN,Paysans / Producteurs coton,BN,036,Critique politique,1,5.88,4,2,0.12,Dassa-Zoume,BN,7.75,2.1833,beninrevele.bj,GENDER;TOURISME_BENIN;MIGRATION;RELIGION_VODOUN;POLITICS,5,Claudine Prudencio,1,Police Republicaine du Benin;Benin Telecoms / Libercom,2,1.85,1.31,3.16,2.01,1.49,1547,0.477,0.338,6.647,0.069,1.599,0.16,Joy,https://beninrevele.bj/actualite/evt-48883,0,fra,0,Cooperation verbale,0,0,8,Centre,Collines,113000,0,Site gouv.,0.794,0.503,2025-07,0,1,1,1,0,0.54,9.29,Neutre,Stabilisant
20250623,2025-06-23,Parti Union Progressiste,BN,Police Republicaine,BN,036,Critique politique,1,0.45,7,5,1.76,Abomey-Calavi,BN,6.4484,2.3552,gouv.bj,UNIVERSITE_ABOMEY_CALAVI;INFRASTRUCTURE;PALUDISME;EPU_POLICY_UNCERTAINTY;PROTEST,5,Reckya Madougou,1,AIC (Coton),1,1.18,0.04,1.22,0.92,0.82,1124,0.106,0.727,5.229,0.317,0.119,0.867,Joy,https://www.gouv.bj/actualite/evt-32086,0,fra,0,Cooperation verbale,0,0,35,Sud,Atlantique,757000,0,Officiel,0.5225,0.544,2025-06,1,1,0,1,0,1.14,7.365,Neutre,Neutre
20250227,2025-02-27,Parti Forces Cauris,BN,Mairie / Elus locaux,BN,020,Appel action,1,-0.98,4,1,-0.15,Malanville,BN,11.868,3.3836,matinlibre.com,DEMOCRACY;FINANCE;EDUCATION;UNIVERSITE_ABOMEY_CALAVI,4,,0,Forces Armees Beninoises (FAB);Chambre de Commerce Benin,2,1.32,6.25,7.57,3.29,0.31,599,0.609,0.664,0.676,0.72,5.994,0.439,Trust,https://matinlibre.com/2025/evt-43000,1,fra,0,Cooperation verbale,0,1,4,Nord,Alibori,168000,1,Presse en ligne,0.451,0.4962,2025-02,0,1,1,1,0,-4.93,9.102,Neutre,Leg. negatif
20250715,2025-07-15,Presidence de la Republique,BN,Gouvernement du Benin,BN,010,Declaration publique,1,0.16,10,6,3.63,Kandi,BN,11.134,2.9394,lanouvelletribune.bj,HEALTH;ELECTION,2,Abdoulaye Bio Tchane,1,API (Invest. Benin),1,1.51,6.03,7.54,1.13,0.42,2746,1.384,0.099,5.09,0.813,5.011,0.772,Joy,https://lanouvelletribune.bj/benin/evt-24948,1,fra,0,Cooperation verbale,0,0,60,Nord,Alibori,179000,1,Presse en ligne,0.508,0.5908,2025-07,0,0,1,1,0,-4.52,13.169,Positif,Neutre
20250329,2025-03-29,Parti Forces Cauris,BN,Gouvernement du Benin,BN,040,Consultation diplomatique,1,1.68,19,4,-2.31,Sakete,BN,6.74,2.66,agencebeninpresse.bj,INFRASTRUCTURE;PORT_COTONOU;YOUTH,3,,0,Bloc Republicain (BR),1,7.65,0.53,8.18,2.13,0.04,1456,0.345,0.155,4.518,0.612,0.985,0.472,Joy,https://agencebeninpresse.bj/evt-92753,0,fra,0,Cooperation verbale,0,1,76,Sud,Plateau,113000,0,Agence officielle,0.584,0.4422,2025-03,0,1,0,1,0,7.12,7.087,Negatif,Neutre
20250522,2025-05-22,Presidence de la Republique,BN,Paysans / Producteurs coton,BN,036,Critique politique,1,4.78,7,5,-2.19,Dassa-Zoume,BN,7.75,2.1833,fraternite.bj,HEALTH,1,Moele-Benin;Adrien Houngbedji,2,ORTB (Radio-Television),1,1.59,0.69,2.28,1.55,1.31,731,0.778,0.291,3.004,0.255,1.785,1.67,Joy,https://fraternite.bj/article/evt-42562,1,fra,0,Cooperation verbale,0,1,35,Centre,Collines,113000,0,Presse en ligne,0.739,0.4452,2025-05,0,0,0,1,0,0.9,7.783,Negatif,Stabilisant
20251008,2025-10-08,Armee beninoise (FAB),BN,Parti Union Progressiste,BN,172,Arrestation,4,-4.02,5,1,-0.11,Pobe,BN,6.98,2.66,matinlibre.com,CORRUPTION;ECONOMY;EAU_ASSAINISSEMENT;COTON_FILIERE,4,Claudine Prudencio;Yvon Detegnon,2,INSAE (Statistiques),1,0.68,1.89,2.57,1.7,3.77,384,2.667,1.579,0.134,4.076,2.864,0.35,Sadness,https://matinlibre.com/2025/evt-37512,1,fra,0,Conflit materiel,1,1,5,Sud,Plateau,123000,0,Presse en ligne,0.299,0.4972,2025-10,0,1,0,1,0,-1.21,11.67,Neutre,Destabilisant
20250726,2025-07-26,Societe civile,BN,Gouvernement du Benin,BN,060,Cooperation materielle,2,-0.92,6,5,2.46,Aplahoue,BN,6.93,1.68,agencebeninpresse.bj,DEMOCRACY;CORRUPTION,2,Joseph Djogbenou;Mathys Adidjatou;Razack Adeoti,3,,0,4.42,0.08,4.5,1.98,0.54,1984,1.151,0.187,0.045,0.072,1.841,0.177,Trust,https://agencebeninpresse.bj/evt-22476,1,fra,0,Cooperation materielle,0,0,30,Sud,Couffo,171000,0,Agence officielle,0.454,0.5615,2025-07,0,0,1,0,0,4.34,3.473,Positif,Leg. negatif
20250621,2025-06-21,Gouvernement du Benin,BN,Etudiants / UAC,BN,040,Consultation diplomatique,1,2.03,4,1,0.77,Tchaourou,BN,8.89,2.59,lanouvelletribune.bj,PALUDISME;SECURITY,2,,0,,0,1.14,0.97,2.11,0.29,2.64,2886,0.98,0.458,0.918,0.429,0.517,0.294,Anger,https://lanouvelletribune.bj/benin/evt-38931,1,fra,0,Cooperation verbale,0,0,4,Nord,Borgou,220000,1,Presse en ligne,0.6015,0.5192,2025-06,1,0,0,1,0,0.17,3.596,Neutre,Neutre
20251029,2025-10-29,Etudiants / UAC,BN,Medias beninois,BN,061,Aide economique,2,4.44,3,3,0.98,Aplahoue,BN,6.93,1.68,lepointeau.bj,ENVIRONMENT,1,Reckya Madougou;Komi Koutche;Romuald Wadagni,3,,0,2.97,4.11,7.08,2.67,1.67,2034,1.234,0.119,1.351,0.151,0.756,0.007,Joy,https://lepointeau.bj/evt-42233,0,fra,0,Cooperation materielle,0,0,9,Sud,Couffo,171000,0,Presse en ligne,0.722,0.5245,2025-10,0,0,0,0,1,-1.14,3.618,Neutre,Stabilisant
20251114,2025-11-14,Presidence de la Republique,BN,Parti Bloc Republicain,BN,012,Decl. de soutien,1,1.99,4,1,2.03,Natitingou,BN,10.308,1.3784,ortb.bj,TRADE,1,Candide Azannaï;Komi Koutche,2,SBEE (Electricite),1,4.54,3.21,7.75,0.87,0.64,833,0.241,0.029,2.03,0.285,3.262,0.352,Trust,https://ortb.bj/actualite/evt-59086,0,fra,0,Cooperation verbale,0,0,4,Nord,Atacora,104000,1,Media public,0.5995,0.5508,2025-11,0,1,0,0,0,1.33,6.199,Positif,Neutre
20251002,2025-10-02,Assemblee Nationale,BN,Presidence de la Republique,BN,050,Appel cooperation,1,2.4,7,5,3.04,Parakou,BN,9.337,2.6282,lanouvelletribune.bj,GENDER;COMMERCE_NIGERIA;UNIVERSITE_ABOMEY_CALAVI,3,Adrien Houngbedji;Samou Seidou Adambi;Aurélien Agbenonci,3,SONEB (Eau);Chambre de Commerce Benin;Union Progressiste (UP),3,0.83,0.39,1.22,0.45,3.26,739,0.483,0.119,0.327,0.038,3.55,1.207,Trust,https://lanouvelletribune.bj/benin/evt-53424,1,fra,0,Cooperation verbale,0,0,35,Nord,Borgou,255000,1,Presse en ligne,0.62,0.576,2025-10,0,1,0,1,0,0.44,5.724,Positif,Neutre
20251212,2025-12-12,Societe civile,BN,Police Republicaine,BN,070,Aide/assistance,2,1.95,8,3,0.73,Abomey-Calavi,BN,6.4484,2.3552,24haubenin.info,PORT_COTONOU;CLIMATE;ECONOMY;POLITICS,4,,0,Cour Constitutionnelle du Benin,1,0.53,3.22,3.75,0.48,1.15,1228,1.113,1.291,1.272,0.311,4.629,1.446,Trust,https://24haubenin.info/?evt-38272,1,fra,0,Cooperation materielle,0,0,24,Sud,Atlantique,757000,0,Presse en ligne,0.5975,0.5182,2025-12,0,1,1,0,1,-2.69,10.062,Neutre,Neutre
20250217,2025-02-17,Parti Forces Cauris,BN,Presidence de la Republique,BN,050,Appel cooperation,1,1.58,4,14,2.27,Cotonou,BN,6.3654,2.4183,matinlibre.com,ECONOMY;ZONE_FRANCHE;PIRACY_GOLFE_GUINEE;COMMERCE_NIGERIA;POVERTY,5,Samou Seidou Adambi,1,,0,0.56,2.24,2.8,2.82,0.37,2382,1.488,0.061,2.919,0.184,5.67,1.198,Trust,https://matinlibre.com/2025/evt-46532,1,fra,0,Cooperation verbale,0,0,56,Sud,Littoral,679000,0,Presse en ligne,0.579,0.5568,2025-02,1,1,0,1,0,-1.68,11.52,Positif,Neutre
20250610,2025-06-10,Cour Constitutionnelle,BN,Parti Union Progressiste,BN,042,Visite officielle,1,6.8,10,3,4.26,Lokossa,BN,6.6392,1.7153,ortb.bj,POLITICS;COTON_FILIERE,2,Romuald Wadagni,1,CENA (Commission electorale);Universite de Parakou,2,6.06,3.15,9.21,3.72,1.16,2191,0.058,0.293,7.108,0.387,1.038,2.341,Joy,https://ortb.bj/actualite/evt-29485,1,fra,0,Cooperation verbale,0,0,30,Sud,Mono,105000,0,Media public,0.84,0.6065,2025-06,0,1,1,0,0,2.91,11.225,Positif,Stabilisant
20250614,2025-06-14,Gouvernement du Benin,BN,Etudiants / UAC,BN,180,Attaque,4,-3.49,1,2,-3.68,Kandi,BN,11.134,2.9394,beninwebtv.com,PALUDISME;MIGRATION;RELIGION_VODOUN,3,,0,Forces Cauris (FCBE),1,3.92,1.86,5.78,1.36,0.7,1921,0.164,0.905,0.02,1.17,1.455,0.729,Trust,https://beninwebtv.com/2025/06/14/evt-37767,1,fra,0,Conflit materiel,1,1,2,Nord,Alibori,179000,1,Web TV,0.3255,0.408,2025-06,0,0,0,1,0,2.06,4.443,Negatif,Destabilisant
